Case_ID,Age_Group,Gender,Income_Bracket,Vulnerability_Category,Case_Type,Case_Sub_Type,Jurisdiction_Level,Legal_Aid_Modality,State,Filing_Year,Hearing_Count,Adjournment_Count,Resolution_Time,Delay_Flag,Outcome_Disparity,Aid_Disparity
11415,65+,Female,Below_Poverty_Line,None,Civil,Contract,District,Full_Aid,State_26,2022,8,2,12-24 mo,1,1,0
11416,18-25,Female,Low_Income,Minority,Labor/Employment,Workplace_Harassment,High_Court,Partial_Aid,State_7,2021,4,3,12-24 mo,1,1,0
11417,26-35,Male,Low_Income,Minority,Civil,Contract,High_Court,Partial_Aid,State_9,2020,2,3,3–6 mo,0,1,0
11418,65+,Other,Below_Poverty_Line,None,Property_Dispute,Property_Division,State,Partial_Aid,State_9,2021,9,3,12-24 mo,1,1,1
11419,18-25,Male,Unknown,SC/ST,Civil,Contract,Supreme_Court,Full_Aid,State_6,2021,10,2,3–6 mo,0,1,0
11420,36-50,Male,Middle_Income,SC/ST,Criminal,Acquittal,District,Full_Aid,State_8,2022,7,4,≤3 mo,0,1,1
11421,65+,Male,High_Income,SC/ST,Criminal,Acquittal,Supreme_Court,Pro_Bono,State_24,2018,6,0,>24 mo,1,1,0
11422,26-35,Other,High_Income,SC/ST,Criminal,Bail,State,Pro_Bono,State_22,2021,5,2,12-24 mo,1,0,0
11423,18-25,Other,Below_Poverty_Line,Minority,Domestic_Violence,Maintenance,District,Full_Aid,State_25,2022,4,6,3–6 mo,0,0,0
11424,18-25,Other,Low_Income,Person_with_Disability,Domestic_Violence,Divorce,State,Self_Represented,UT_1,2021,8,2,≤3 mo,0,0,0
11425,36-50,Other,Middle_Income,SC/ST,Property_Dispute,Tenant_Landlord,Supreme_Court,Pro_Bono,UT_4,2020,5,0,>24 mo,1,1,0
11426,65+,Male,Low_Income,Senior_Citizen,Property_Dispute,Property_Division,District,Full_Aid,UT_5,2023,3,4,>24 mo,1,0,1
11427,26-35,Male,Unknown,Person_with_Disability,Criminal,Acquittal,State,Self_Represented,State_26,2021,3,1,6–12 mo,0,0,0
11428,65+,Female,High_Income,Senior_Citizen,Property_Dispute,Property_Division,High_Court,Self_Represented,UT_2,2019,7,1,6–12 mo,0,1,0
11429,26-35,Other,Unknown,SC/ST,Property_Dispute,Land_Dispute,High_Court,Self_Represented,State_4,2019,6,4,3–6 mo,0,0,0
11430,65+,Other,Middle_Income,Minority,Other,Miscellaneous,District,Full_Aid,State_13,2018,7,2,6–12 mo,0,1,0
11431,51-65,Female,High_Income,Minority,Labor/Employment,Unfair_Dismissal,Supreme_Court,Partial_Aid,State_8,2021,4,1,6–12 mo,0,0,0
11432,65+,Female,Low_Income,SC/ST,Property_Dispute,Land_Dispute,High_Court,Full_Aid,State_23,2020,4,6,12-24 mo,1,0,0
11433,36-50,Other,Unknown,Minority,Domestic_Violence,Child_Custody,State,Full_Aid,State_2,2020,4,4,>24 mo,1,0,0
11434,26-35,Other,Unknown,None,Criminal,Sentencing,State,Partial_Aid,State_22,2023,4,1,≤3 mo,0,0,0
11435,36-50,Other,High_Income,Minority,Other,Miscellaneous,District,Full_Aid,State_27,2023,5,2,≤3 mo,0,0,0
11436,36-50,Male,Low_Income,None,Labor/Employment,Workplace_Harassment,High_Court,Pro_Bono,State_22,2022,5,1,12-24 mo,1,1,0
11437,26-35,Other,High_Income,None,Property_Dispute,Property_Division,District,Full_Aid,UT_5,2018,11,3,3–6 mo,0,1,0
11438,51-65,Other,Unknown,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Self_Represented,State_12,2023,7,3,3–6 mo,0,0,0
11439,36-50,Female,Below_Poverty_Line,Senior_Citizen,Other,Miscellaneous,District,Partial_Aid,State_11,2020,4,4,>24 mo,1,0,0
11440,65+,Male,High_Income,Minority,Criminal,Acquittal,District,Pro_Bono,State_8,2018,4,2,3–6 mo,0,0,0
11441,51-65,Other,Middle_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,High_Court,Pro_Bono,State_22,2019,8,3,≤3 mo,0,0,0
11442,65+,Other,Below_Poverty_Line,Minority,Other,Miscellaneous,State,Partial_Aid,State_5,2020,7,4,6–12 mo,0,0,1
11443,65+,Male,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Wages,District,Self_Represented,State_24,2023,2,3,12-24 mo,1,0,0
11444,51-65,Female,Unknown,Person_with_Disability,Civil,Contract,High_Court,Pro_Bono,State_15,2023,5,4,12-24 mo,1,0,0
11445,26-35,Other,Low_Income,SC/ST,Labor/Employment,Wages,State,Pro_Bono,State_20,2018,5,1,≤3 mo,0,1,0
11446,26-35,Other,High_Income,Minority,Other,Miscellaneous,District,Pro_Bono,UT_2,2023,4,4,6–12 mo,0,0,1
11447,65+,Male,Low_Income,Senior_Citizen,Property_Dispute,Tenant_Landlord,Supreme_Court,Partial_Aid,UT_3,2022,13,1,12-24 mo,1,1,0
11448,51-65,Other,High_Income,Person_with_Disability,Other,Miscellaneous,District,Pro_Bono,State_21,2020,6,1,≤3 mo,0,0,0
11449,36-50,Male,High_Income,Person_with_Disability,Civil,Contract,District,Self_Represented,UT_4,2019,4,3,12-24 mo,1,0,0
11450,18-25,Male,High_Income,SC/ST,Domestic_Violence,Child_Custody,State,Pro_Bono,State_21,2022,4,2,≤3 mo,0,1,0
11451,36-50,Other,Low_Income,Senior_Citizen,Other,Miscellaneous,State,Self_Represented,State_7,2022,6,2,≤3 mo,0,0,0
11452,65+,Male,Low_Income,Senior_Citizen,Civil,Contract,Supreme_Court,Full_Aid,UT_7,2021,4,2,>24 mo,1,0,0
11453,36-50,Female,Low_Income,Person_with_Disability,Other,Miscellaneous,State,Full_Aid,UT_2,2023,4,3,6–12 mo,0,0,0
11454,51-65,Female,Unknown,None,Property_Dispute,Tenant_Landlord,State,Pro_Bono,State_21,2019,6,3,3–6 mo,0,1,0
11455,18-25,Other,Middle_Income,Senior_Citizen,Domestic_Violence,Child_Custody,Supreme_Court,Pro_Bono,UT_4,2019,6,2,6–12 mo,0,0,0
11456,18-25,Female,Unknown,Senior_Citizen,Civil,Family,District,Pro_Bono,UT_8,2020,4,3,≤3 mo,0,0,0
11457,65+,Other,Low_Income,SC/ST,Civil,Consumer,High_Court,Full_Aid,State_8,2019,7,0,>24 mo,1,0,1
11458,65+,Male,Low_Income,Person_with_Disability,Domestic_Violence,Divorce,State,Partial_Aid,State_16,2019,5,1,3–6 mo,0,1,0
11459,26-35,Female,High_Income,Senior_Citizen,Civil,Contract,Supreme_Court,Partial_Aid,State_11,2020,4,0,3–6 mo,0,0,1
11460,65+,Female,Unknown,Minority,Domestic_Violence,Divorce,High_Court,Partial_Aid,State_28,2018,11,3,6–12 mo,0,0,0
11461,18-25,Female,Low_Income,Senior_Citizen,Labor/Employment,Unfair_Dismissal,High_Court,Pro_Bono,State_8,2021,3,2,3–6 mo,0,0,0
11462,26-35,Female,Low_Income,Minority,Criminal,Bail,State,Self_Represented,State_15,2022,6,4,3–6 mo,0,0,0
11463,51-65,Female,Low_Income,None,Labor/Employment,Unfair_Dismissal,High_Court,Self_Represented,State_3,2020,2,2,≤3 mo,0,1,0
11464,36-50,Female,Low_Income,SC/ST,Domestic_Violence,Maintenance,High_Court,Partial_Aid,UT_2,2021,11,2,≤3 mo,0,0,0
11465,65+,Female,Low_Income,None,Property_Dispute,Land_Dispute,High_Court,Partial_Aid,State_7,2022,8,2,>24 mo,1,1,0
11466,36-50,Other,Below_Poverty_Line,SC/ST,Property_Dispute,Tenant_Landlord,State,Pro_Bono,State_18,2023,14,2,>24 mo,1,0,1
11467,36-50,Male,High_Income,SC/ST,Domestic_Violence,Child_Custody,High_Court,Self_Represented,State_9,2021,9,1,>24 mo,1,0,0
11468,36-50,Female,Unknown,Minority,Civil,Consumer,Supreme_Court,Full_Aid,State_9,2021,7,2,≤3 mo,0,0,0
11469,18-25,Male,Middle_Income,SC/ST,Labor/Employment,Workplace_Harassment,Supreme_Court,Self_Represented,State_9,2023,2,2,3–6 mo,0,1,0
11470,36-50,Male,Low_Income,SC/ST,Property_Dispute,Property_Division,District,Full_Aid,State_20,2019,6,1,12-24 mo,1,0,0
11471,65+,Male,Middle_Income,Minority,Property_Dispute,Property_Division,High_Court,Self_Represented,State_19,2020,10,3,12-24 mo,1,1,0
11472,36-50,Other,High_Income,SC/ST,Labor/Employment,Wages,State,Full_Aid,State_12,2020,6,1,3–6 mo,0,0,0
11473,51-65,Female,High_Income,Person_with_Disability,Criminal,Acquittal,Supreme_Court,Full_Aid,State_12,2023,4,2,6–12 mo,0,0,0
11474,26-35,Female,Below_Poverty_Line,SC/ST,Property_Dispute,Property_Division,District,Partial_Aid,State_11,2019,6,4,12-24 mo,1,0,0
11475,51-65,Other,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Wages,Supreme_Court,Partial_Aid,State_21,2021,8,5,6–12 mo,0,0,1
11476,65+,Other,Middle_Income,Minority,Labor/Employment,Wages,High_Court,Full_Aid,State_22,2019,6,3,6–12 mo,0,1,0
11477,36-50,Other,Low_Income,Person_with_Disability,Property_Dispute,Property_Division,Supreme_Court,Pro_Bono,State_24,2023,12,3,12-24 mo,1,1,0
11478,51-65,Other,High_Income,Senior_Citizen,Domestic_Violence,Maintenance,District,Partial_Aid,State_8,2019,4,1,6–12 mo,0,1,0
11479,26-35,Male,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Workplace_Harassment,State,Self_Represented,UT_4,2021,2,1,12-24 mo,1,0,0
11480,26-35,Other,High_Income,None,Other,Miscellaneous,State,Pro_Bono,State_10,2020,7,7,≤3 mo,0,0,1
11481,51-65,Female,Unknown,None,Property_Dispute,Property_Division,High_Court,Full_Aid,State_3,2023,7,0,6–12 mo,0,0,0
11482,51-65,Male,Middle_Income,None,Domestic_Violence,Protection_Order,District,Full_Aid,UT_2,2018,7,1,12-24 mo,1,1,0
11483,18-25,Other,Unknown,Minority,Labor/Employment,Wages,State,Pro_Bono,State_18,2023,3,4,≤3 mo,0,1,0
11484,51-65,Female,Low_Income,Senior_Citizen,Domestic_Violence,Protection_Order,Supreme_Court,Partial_Aid,State_7,2018,15,2,>24 mo,1,0,0
11485,36-50,Other,Unknown,Minority,Civil,Family,District,Pro_Bono,State_13,2022,6,1,3–6 mo,0,0,0
11486,18-25,Female,Low_Income,None,Other,Miscellaneous,High_Court,Full_Aid,State_27,2019,4,2,6–12 mo,0,1,0
11487,36-50,Other,Middle_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,Supreme_Court,Self_Represented,State_21,2020,3,4,>24 mo,1,0,0
11488,26-35,Male,Below_Poverty_Line,None,Property_Dispute,Property_Division,District,Pro_Bono,State_22,2020,7,4,>24 mo,1,0,0
11489,65+,Male,Low_Income,Person_with_Disability,Other,Miscellaneous,District,Full_Aid,State_13,2020,5,3,3–6 mo,0,0,0
11490,51-65,Male,High_Income,Minority,Civil,Tort,High_Court,Pro_Bono,State_21,2020,3,3,6–12 mo,0,1,0
11491,26-35,Male,Middle_Income,Senior_Citizen,Domestic_Violence,Protection_Order,High_Court,Partial_Aid,State_14,2018,4,2,6–12 mo,0,0,0
11492,51-65,Other,Low_Income,Minority,Criminal,Bail,State,Pro_Bono,UT_8,2019,5,0,>24 mo,1,0,0
11493,18-25,Male,Unknown,SC/ST,Property_Dispute,Property_Division,Supreme_Court,Self_Represented,State_5,2020,5,3,12-24 mo,1,1,0
11494,36-50,Other,Low_Income,Person_with_Disability,Criminal,Bail,State,Pro_Bono,State_8,2022,5,0,>24 mo,1,1,0
11495,18-25,Male,Unknown,SC/ST,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,State_7,2019,6,0,>24 mo,1,1,0
11496,51-65,Other,Low_Income,None,Civil,Contract,District,Self_Represented,State_17,2019,4,2,3–6 mo,0,1,1
11497,51-65,Other,High_Income,Person_with_Disability,Civil,Family,District,Partial_Aid,State_27,2022,4,5,>24 mo,1,1,0
11498,36-50,Female,Below_Poverty_Line,None,Other,Miscellaneous,High_Court,Self_Represented,State_26,2019,3,4,3–6 mo,0,0,0
11499,26-35,Female,Middle_Income,SC/ST,Labor/Employment,Wages,State,Pro_Bono,State_13,2018,3,2,≤3 mo,0,0,0
11500,26-35,Male,Below_Poverty_Line,Person_with_Disability,Civil,Family,District,Full_Aid,State_8,2018,2,4,≤3 mo,0,1,0
11501,36-50,Other,Below_Poverty_Line,Senior_Citizen,Criminal,Acquittal,Supreme_Court,Pro_Bono,UT_7,2023,4,3,3–6 mo,0,0,0
11502,36-50,Other,Middle_Income,Minority,Labor/Employment,Unfair_Dismissal,District,Pro_Bono,State_15,2023,6,1,12-24 mo,1,1,1
11503,18-25,Male,Unknown,SC/ST,Labor/Employment,Workplace_Harassment,District,Partial_Aid,State_20,2020,6,1,12-24 mo,1,1,0
11504,26-35,Male,Unknown,None,Domestic_Violence,Maintenance,High_Court,Self_Represented,State_8,2021,3,2,6–12 mo,0,1,0
11505,18-25,Other,Middle_Income,Senior_Citizen,Criminal,Sentencing,District,Partial_Aid,UT_2,2019,5,4,6–12 mo,0,1,0
11506,51-65,Other,Middle_Income,None,Civil,Tort,Supreme_Court,Full_Aid,State_8,2019,7,3,≤3 mo,0,0,0
11507,26-35,Female,Below_Poverty_Line,Senior_Citizen,Property_Dispute,Land_Dispute,High_Court,Partial_Aid,State_23,2022,7,6,>24 mo,1,0,0
11508,36-50,Male,Unknown,SC/ST,Domestic_Violence,Protection_Order,District,Partial_Aid,State_11,2020,6,0,≤3 mo,0,1,0
11509,51-65,Male,Middle_Income,SC/ST,Domestic_Violence,Protection_Order,State,Pro_Bono,UT_2,2022,10,0,3–6 mo,0,0,0
11510,36-50,Male,High_Income,None,Criminal,Appeal,District,Pro_Bono,UT_2,2020,4,2,3–6 mo,0,0,0
11511,18-25,Other,Unknown,Person_with_Disability,Property_Dispute,Tenant_Landlord,Supreme_Court,Pro_Bono,UT_4,2021,10,1,12-24 mo,1,1,0
11512,51-65,Other,Low_Income,Minority,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_25,2018,2,4,3–6 mo,0,1,0
11513,65+,Male,Below_Poverty_Line,None,Domestic_Violence,Divorce,District,Full_Aid,UT_1,2020,1,2,6–12 mo,0,1,0
11514,18-25,Male,Low_Income,None,Labor/Employment,Unfair_Dismissal,District,Pro_Bono,State_28,2021,8,1,>24 mo,1,1,1
11515,65+,Male,Middle_Income,None,Civil,Contract,District,Self_Represented,State_22,2022,4,0,3–6 mo,0,0,0
11516,26-35,Male,Below_Poverty_Line,Minority,Criminal,Bail,High_Court,Pro_Bono,UT_6,2022,6,3,6–12 mo,0,0,1
11517,26-35,Other,Low_Income,Minority,Domestic_Violence,Maintenance,District,Self_Represented,State_17,2023,6,2,12-24 mo,1,0,0
11518,18-25,Male,Low_Income,Minority,Other,Miscellaneous,High_Court,Full_Aid,State_20,2021,13,1,>24 mo,1,0,0
11519,26-35,Other,Low_Income,SC/ST,Domestic_Violence,Divorce,State,Partial_Aid,State_5,2023,6,1,3–6 mo,0,1,0
11520,51-65,Female,Low_Income,Minority,Civil,Consumer,High_Court,Self_Represented,State_9,2022,5,2,3–6 mo,0,0,0
11521,26-35,Other,Low_Income,Person_with_Disability,Criminal,Appeal,District,Full_Aid,State_10,2020,6,0,≤3 mo,0,0,0
11522,65+,Male,Middle_Income,SC/ST,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_5,2023,8,3,≤3 mo,0,1,0
11523,51-65,Male,Middle_Income,Person_with_Disability,Domestic_Violence,Child_Custody,High_Court,Partial_Aid,UT_5,2022,4,3,12-24 mo,1,0,0
11524,36-50,Male,Low_Income,Minority,Other,Miscellaneous,Supreme_Court,Partial_Aid,UT_1,2019,2,4,≤3 mo,0,0,0
11525,51-65,Other,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Self_Represented,State_4,2018,8,3,3–6 mo,0,0,0
11526,65+,Female,Below_Poverty_Line,Person_with_Disability,Civil,Tort,District,Pro_Bono,State_7,2023,4,3,3–6 mo,0,1,0
11527,51-65,Other,Low_Income,Person_with_Disability,Civil,Contract,State,Partial_Aid,State_14,2020,3,1,≤3 mo,0,1,0
11528,18-25,Male,Unknown,Minority,Domestic_Violence,Divorce,State,Self_Represented,State_4,2022,6,0,≤3 mo,0,0,0
11529,36-50,Other,Middle_Income,Senior_Citizen,Criminal,Acquittal,State,Partial_Aid,UT_7,2018,3,3,≤3 mo,0,0,1
11530,65+,Female,Unknown,Person_with_Disability,Civil,Contract,High_Court,Full_Aid,State_1,2018,5,2,12-24 mo,1,0,0
11531,18-25,Other,Middle_Income,Minority,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_23,2021,2,2,6–12 mo,0,0,0
11532,51-65,Female,Unknown,Senior_Citizen,Other,Miscellaneous,District,Full_Aid,UT_2,2022,5,3,≤3 mo,0,0,1
11533,65+,Other,Unknown,Person_with_Disability,Property_Dispute,Tenant_Landlord,Supreme_Court,Pro_Bono,State_22,2021,9,0,12-24 mo,1,0,0
11534,26-35,Female,High_Income,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_9,2023,2,0,>24 mo,1,0,0
11535,65+,Female,Low_Income,Minority,Property_Dispute,Property_Division,District,Full_Aid,UT_4,2022,10,0,>24 mo,1,0,1
11536,26-35,Male,High_Income,Person_with_Disability,Civil,Family,Supreme_Court,Full_Aid,UT_3,2022,3,1,>24 mo,1,0,0
11537,65+,Female,Unknown,Senior_Citizen,Domestic_Violence,Maintenance,High_Court,Partial_Aid,State_10,2020,10,2,≤3 mo,0,1,0
11538,65+,Female,Below_Poverty_Line,SC/ST,Property_Dispute,Tenant_Landlord,Supreme_Court,Partial_Aid,UT_2,2020,7,7,≤3 mo,0,0,0
11539,65+,Female,Below_Poverty_Line,Minority,Other,Miscellaneous,High_Court,Partial_Aid,State_6,2022,5,5,≤3 mo,0,0,1
11540,65+,Other,Below_Poverty_Line,Senior_Citizen,Domestic_Violence,Child_Custody,District,Pro_Bono,State_10,2020,5,5,6–12 mo,0,0,0
11541,26-35,Female,Below_Poverty_Line,Person_with_Disability,Property_Dispute,Property_Division,State,Pro_Bono,State_17,2023,5,4,>24 mo,1,1,1
11542,18-25,Other,Middle_Income,None,Labor/Employment,Unfair_Dismissal,State,Full_Aid,State_8,2023,7,2,>24 mo,1,0,0
11543,36-50,Other,Low_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,District,Full_Aid,State_5,2020,2,3,≤3 mo,0,0,0
11544,65+,Female,Middle_Income,Senior_Citizen,Property_Dispute,Land_Dispute,Supreme_Court,Full_Aid,UT_2,2023,8,2,≤3 mo,0,0,0
11545,51-65,Female,Unknown,SC/ST,Domestic_Violence,Child_Custody,State,Full_Aid,State_18,2021,7,0,6–12 mo,0,1,0
11546,18-25,Female,Middle_Income,Senior_Citizen,Property_Dispute,Land_Dispute,State,Full_Aid,State_6,2022,8,0,>24 mo,1,0,0
11547,26-35,Other,Unknown,None,Civil,Contract,District,Partial_Aid,State_3,2023,5,1,6–12 mo,0,0,1
11548,65+,Male,Unknown,None,Domestic_Violence,Protection_Order,State,Full_Aid,State_1,2019,5,3,>24 mo,1,0,0
11549,26-35,Other,Unknown,Person_with_Disability,Property_Dispute,Tenant_Landlord,State,Partial_Aid,State_7,2019,7,3,12-24 mo,1,0,0
11550,65+,Other,Unknown,None,Civil,Tort,State,Full_Aid,State_16,2022,9,2,≤3 mo,0,0,0
11551,18-25,Other,Low_Income,Minority,Criminal,Appeal,High_Court,Pro_Bono,UT_1,2018,3,4,≤3 mo,0,0,0
11552,18-25,Male,High_Income,SC/ST,Civil,Family,State,Full_Aid,State_12,2023,6,2,≤3 mo,0,0,0
11553,26-35,Other,High_Income,SC/ST,Labor/Employment,Wages,State,Self_Represented,State_9,2022,10,2,3–6 mo,0,0,0
11554,51-65,Female,Unknown,None,Other,Miscellaneous,High_Court,Pro_Bono,UT_2,2019,5,4,3–6 mo,0,0,0
11555,36-50,Female,High_Income,Person_with_Disability,Civil,Contract,State,Partial_Aid,State_5,2018,5,0,6–12 mo,0,0,0
11556,51-65,Female,Unknown,Senior_Citizen,Criminal,Bail,Supreme_Court,Pro_Bono,UT_6,2022,4,0,≤3 mo,0,0,0
11557,26-35,Female,Low_Income,None,Domestic_Violence,Maintenance,State,Full_Aid,State_9,2018,7,1,>24 mo,1,0,0
11558,18-25,Other,Low_Income,None,Other,Miscellaneous,State,Full_Aid,UT_3,2019,6,2,6–12 mo,0,0,0
11559,36-50,Male,Below_Poverty_Line,Senior_Citizen,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,State_25,2020,7,7,>24 mo,1,1,0
11560,36-50,Male,Low_Income,SC/ST,Labor/Employment,Wages,District,Pro_Bono,UT_1,2021,7,4,3–6 mo,0,1,0
11561,51-65,Female,Below_Poverty_Line,None,Other,Miscellaneous,District,Pro_Bono,UT_1,2021,6,5,3–6 mo,0,0,0
11562,51-65,Other,Unknown,Senior_Citizen,Property_Dispute,Land_Dispute,District,Self_Represented,State_20,2018,7,3,3–6 mo,0,1,0
11563,65+,Other,Low_Income,Person_with_Disability,Domestic_Violence,Divorce,State,Partial_Aid,State_16,2020,4,1,3–6 mo,0,0,0
11564,18-25,Male,Unknown,Person_with_Disability,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,State_19,2020,3,1,≤3 mo,0,0,0
11565,36-50,Other,Low_Income,SC/ST,Criminal,Bail,State,Self_Represented,State_14,2019,3,2,3–6 mo,0,1,0
11566,51-65,Female,Below_Poverty_Line,Person_with_Disability,Labor/Employment,Workplace_Harassment,State,Self_Represented,State_25,2021,3,1,3–6 mo,0,0,0
11567,65+,Male,Low_Income,Minority,Criminal,Appeal,Supreme_Court,Pro_Bono,UT_7,2019,5,1,≤3 mo,0,0,0
11568,65+,Male,Middle_Income,None,Domestic_Violence,Protection_Order,District,Self_Represented,State_10,2022,5,2,>24 mo,1,0,0
11569,18-25,Other,High_Income,SC/ST,Criminal,Sentencing,High_Court,Partial_Aid,State_27,2023,4,1,3–6 mo,0,0,0
11570,65+,Female,Middle_Income,SC/ST,Other,Miscellaneous,Supreme_Court,Pro_Bono,UT_1,2023,6,1,6–12 mo,0,0,0
11571,18-25,Male,Middle_Income,None,Labor/Employment,Wages,High_Court,Full_Aid,State_3,2023,5,1,6–12 mo,0,0,1
11572,36-50,Male,Middle_Income,Senior_Citizen,Property_Dispute,Land_Dispute,District,Self_Represented,State_3,2019,4,0,3–6 mo,0,0,1
11573,51-65,Male,High_Income,Senior_Citizen,Property_Dispute,Tenant_Landlord,Supreme_Court,Self_Represented,State_1,2020,5,2,3–6 mo,0,1,0
11574,18-25,Male,Middle_Income,Minority,Domestic_Violence,Divorce,High_Court,Full_Aid,State_11,2023,8,1,≤3 mo,0,1,0
11575,26-35,Female,High_Income,SC/ST,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,State_21,2020,7,1,3–6 mo,0,0,0
11576,26-35,Female,Low_Income,None,Other,Miscellaneous,District,Partial_Aid,UT_2,2018,4,1,3–6 mo,0,0,0
11577,51-65,Female,Unknown,None,Criminal,Bail,District,Partial_Aid,UT_4,2018,3,2,≤3 mo,0,0,0
11578,26-35,Female,Low_Income,None,Criminal,Bail,Supreme_Court,Full_Aid,State_26,2023,4,2,3–6 mo,0,0,0
11579,18-25,Male,High_Income,None,Labor/Employment,Wages,State,Self_Represented,State_1,2021,4,4,12-24 mo,1,0,0
11580,51-65,Female,Unknown,SC/ST,Criminal,Appeal,State,Full_Aid,State_13,2020,5,3,>24 mo,1,0,1
11581,51-65,Other,Low_Income,Minority,Civil,Contract,Supreme_Court,Pro_Bono,State_28,2018,5,0,3–6 mo,0,0,0
11582,51-65,Female,Below_Poverty_Line,Senior_Citizen,Property_Dispute,Property_Division,District,Self_Represented,State_19,2023,13,3,≤3 mo,0,1,0
11583,65+,Other,Middle_Income,Minority,Property_Dispute,Tenant_Landlord,Supreme_Court,Pro_Bono,UT_6,2020,9,2,3–6 mo,0,1,0
11584,65+,Male,High_Income,SC/ST,Property_Dispute,Land_Dispute,High_Court,Partial_Aid,UT_5,2019,13,2,>24 mo,1,1,0
11585,18-25,Female,Low_Income,Minority,Property_Dispute,Land_Dispute,State,Partial_Aid,State_7,2019,3,0,12-24 mo,1,0,0
11586,36-50,Female,Middle_Income,Minority,Criminal,Appeal,Supreme_Court,Self_Represented,State_3,2021,4,7,3–6 mo,0,0,0
11587,18-25,Female,High_Income,Person_with_Disability,Other,Miscellaneous,High_Court,Self_Represented,UT_7,2021,4,0,6–12 mo,0,0,0
11588,36-50,Other,High_Income,Minority,Property_Dispute,Property_Division,State,Partial_Aid,State_3,2018,13,4,12-24 mo,1,0,0
11589,26-35,Male,High_Income,Minority,Labor/Employment,Unfair_Dismissal,High_Court,Self_Represented,UT_6,2019,2,3,>24 mo,1,0,0
11590,18-25,Male,Low_Income,Senior_Citizen,Domestic_Violence,Child_Custody,State,Full_Aid,State_14,2021,6,1,12-24 mo,1,0,0
11591,18-25,Female,Middle_Income,None,Labor/Employment,Workplace_Harassment,State,Partial_Aid,State_10,2021,7,2,3–6 mo,0,1,0
11592,36-50,Other,Low_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,High_Court,Full_Aid,State_18,2023,4,2,6–12 mo,0,0,0
11593,36-50,Other,Unknown,Senior_Citizen,Labor/Employment,Wages,High_Court,Self_Represented,State_14,2022,3,2,12-24 mo,1,0,0
11594,65+,Female,Middle_Income,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_6,2021,3,2,3–6 mo,0,0,0
11595,36-50,Female,Low_Income,None,Domestic_Violence,Divorce,State,Full_Aid,State_15,2022,13,3,3–6 mo,0,1,0
11596,36-50,Female,Below_Poverty_Line,None,Civil,Contract,High_Court,Full_Aid,State_1,2020,5,1,≤3 mo,0,0,1
